"gen","popA","popB","geo.dist","Sim1","Sim2","Sim3","Sim4","Sim5","Sim6","Sim7","Sim8","Sim9","Sim10"
12000,pop_2-2,pop_2-5,3,0.360393754202951,0.273190422571119,0.471645972788859,0.394271777013457,0.539482833395924,0.398760165948654,0.458459732782685,0.55099222850878,0.476094125400534,0.27719653045941
12000,pop_2-2,pop_2-8,6,0.326201921729378,0.441633180574122,0.691333700607007,0.338605548740487,0.677769997972445,0.404421717551511,0.425713390947329,0.523929344798028,0.274666568350528,0.473845974353578
12000,pop_2-5,pop_2-8,3,0.242746053835094,0.250735758607589,0.469255082066956,0.353693118123128,0.57173690116719,0.255933722469666,0.577860593333112,0.496602267186738,0.550142119177172,0.302586129189198
12000,pop_2-2,pop_5-2,3,0.496339812448836,0.317074803732838,0.452146386616206,0.467236116729333,0.544879697529669,0.679268205531337,0.369077762440986,0.7,0.284589448666754,0.294629509829517
12000,pop_2-5,pop_5-2,6,0.309050964589679,0.256591685120196,0.427835924190236,0.412059451724542,0.697286815725651,0.335337394997708,0.379247989227279,0.518786684375134,0.354695289610826,0.267537803817941
12000,pop_2-8,pop_5-2,9,0.317317698199344,0.195340542513377,0.513558964167623,0.324513479450536,0.558205194302711,0.361671670815534,0.324705458017178,0.551466827778897,0.482488790847858,0.271087245154293
12000,pop_2-2,pop_5-5,6,0.63331911739921,0.257012128950768,0.385216556756128,0.489819004524887,0.603078822412195,0.307142857142857,0.381200991291597,0.627174122823947,0.417496443812233,0.283470113339844
12000,pop_2-5,pop_5-5,3,0.305118363941151,0.376463448742478,0.565732511877384,0.358154002389694,0.507409311623562,0.68895508735932,0.439262603727048,0.633606538381318,0.336499064920365,0.332998864051247
12000,pop_2-8,pop_5-5,6,0.370451109938742,0.562671172107925,0.553439755996002,0.332598175152238,0.535442380236948,0.42910925427699,0.394021818007732,0.364236885784618,0.360789296076155,0.510238759967404
12000,pop_5-2,pop_5-5,3,0.288162433612626,0.367268156670447,0.313747481502803,0.348575312435503,0.440328472020669,0.314074914637658,0.542938911502957,0.33668592930599,0.622729950139791,0.319315731289774
12000,pop_2-2,pop_5-8,9,0.540246542228501,0.426493171067222,0.283301596593755,0.466173361522199,0.400390129630987,0.676464703770394,0.334459984034665,0.509968531431977,0.368369335249006,0.31086642551306
12000,pop_2-5,pop_5-8,6,0.351336505146155,0.374190846978223,0.263819759004304,0.408697819718865,0.555646752735103,0.362305900120168,0.347316454217108,0.360386226380821,0.437227996347383,0.282327257987282
12000,pop_2-8,pop_5-8,3,0.358485084146066,0.310437222581735,0.369667679384549,0.318341794635925,0.431758082790293,0.389109787960543,0.296570999417831,0.380997769891542,0.557539253016809,0.286298898157775
12000,pop_5-2,pop_5-8,6,0.67729420531999,0.365590900328294,0.22675559231472,0.489918081545133,0.468424964822326,0.337732299165411,0.348190422603139,0.456545338370055,0.504118475129641,0.299349161203274
12000,pop_5-5,pop_5-8,3,0.347392777753089,0.490086168020181,0.413389862504944,0.35285829737873,0.382699965018236,0.685290364444639,0.408928830391363,0.462301063058302,0.420821625685466,0.352646607477314
12000,pop_2-2,pop_8-2,6,0.247816381094658,0.54794853240672,0.535711941299918,0.294657272115009,0.566174076725285,0.316907589685951,0.514155058515874,0.302668415092589,0.433933394286883,0.522198133962077
12000,pop_2-5,pop_8-2,9,0.520038570162366,0.580169785288649,0.52598663983715,0.409148127379362,0.540088105726872,0.701092928929649,0.295008343680401,0.480743877347227,0.179703949443768,0.515877592440538
12000,pop_2-8,pop_8-2,12,0.311384129722553,0.552968394343073,0.498143501948088,0.353701675314501,0.683440281048189,0.366272603159971,0.311220910328454,0.327363690722178,0.247439395759379,0.496535023041803
12000,pop_5-2,pop_8-2,3,0.324554448575166,0.492403542343465,0.574806026515269,0.261937532157869,0.553450341141126,0.394292758500058,0.262912827856302,0.347176966410792,0.371609116730267,0.505234433561015
12000,pop_5-5,pop_8-2,6,0.676406649200503,0.523635247271402,0.45132798544858,0.434852352180994,0.595697780271915,0.341337130893213,0.311124774757164,0.426241313225665,0.302451432688457,0.514220520286198
12000,pop_5-8,pop_8-2,9,0.311871178129191,0.645894983307036,0.634196936006844,0.296371791790888,0.504803945030634,0.708171916939632,0.376737723912689,0.43222819050479,0.228854141537146,0.562281267414369
