"gen","ibd.rate.1","ibd.rate.2","ibd.rate.3","ibd.rate.4","ibd.rate.5","ibd.rate.6","ibd.rate.7","ibd.rate.8","ibd.rate.9","ibd.rate.10","ibd.inter.1","ibd.inter.2","ibd.inter.3","ibd.inter.4","ibd.inter.5","ibd.inter.6","ibd.inter.7","ibd.inter.8","ibd.inter.9","ibd.inter.10","mantel.r.1","mantel.r.2","mantel.r.3","mantel.r.4","mantel.r.5","mantel.r.6","mantel.r.7","mantel.r.8","mantel.r.9","mantel.r.10","mantel.pval.1","mantel.pval.2","mantel.pval.3","mantel.pval.4","mantel.pval.5","mantel.pval.6","mantel.pval.7","mantel.pval.8","mantel.pval.9","mantel.pval.10"
12000,-0.0155776636808495,0.00382552608305646,-0.00631805682446613,-0.00178551790907693,-0.00245720836065058,-0.00458211084511603,-0.00530400364868942,0.0103583841312551,-0.00639398674994907,-0.00739081554145272,0.115274995325673,0.100221310168668,0.0974043336397636,0.0740519162855221,0.0971215351950398,0.0912892110867973,0.0754007052658865,0.0732698125637919,0.0994030500955828,0.125641272246343,-0.362548450375118,0.116135873860891,-0.193489783746937,-0.0752164058581821,-0.0952432612040859,-0.0496422112203726,-0.101657492728494,0.322921645229602,-0.134878565649668,-0.105799982976349,0.9763,0.2799,0.8308,0.6483,0.6745,0.5734,0.6115,0.0499,0.7077,0.6666
