"gen","popA","popB","geo.dist","Sim1","Sim2","Sim3","Sim4","Sim5","Sim6","Sim7","Sim8","Sim9","Sim10"
12000,pop_2-2,pop_2-5,3,0.704344970023719,0.45385212184479,0.49240328217529,0.698520815393277,0.312820945759247,0.561542602902668,0.377530075056097,0.744323234618446,0.828452008555041,0.767898117287068
12000,pop_2-2,pop_2-8,6,0.499196212191547,0.795391573768844,0.676164695229135,0.659221442417849,0.460249734785468,0.848981862690553,0.62526401698099,0.735939784382534,0.705760430556958,0.852122976055264
12000,pop_2-5,pop_2-8,3,0.631842899303062,0.47521864330908,0.462763255096611,0.757483631907889,0.505479925880432,0.840365658150561,0.27705353729519,0.596411933055333,1,0.740481123184938
12000,pop_2-2,pop_5-2,3,0.658959800070262,0.651545268525368,0.383294922206746,0.759457686185838,0.659691611355998,0.559884548456746,0.499357034174393,0.509741686069499,0.937011391556846,0.777352589198406
12000,pop_2-5,pop_5-2,6,0.425090764699838,0.497791835134869,0.511740463579908,0.425761946797958,0.454667511498115,0.819774718397997,0.590262902575708,0.576377195802906,0.753969472718984,0.733359533023652
12000,pop_2-8,pop_5-2,9,0.677844948610149,0.791242039448739,0.450546748571856,0.77235656015688,0.504251700680272,0.841869716558926,0.74496913025658,0.559536399106033,0.684264479753972,0.978726310013368
12000,pop_2-2,pop_5-5,6,0.427339110591943,0.839848754806757,0.625658720899361,0.76701562282575,0.677568505635878,0.632044779073438,0.553348735271526,0.157813714133499,0.718851032950404,0.804728626046891
12000,pop_2-5,pop_5-5,3,0.395241277186469,0.81386625419847,0.391734739150106,0.608957652740824,0.570957743223176,0.575849369157391,0.572373759938878,0.389404515572899,0.980950389154308,0.728508609012271
12000,pop_2-8,pop_5-5,6,0.838520767251094,0.675581753090563,0.748397043127644,0.855842713934559,0.49439632572885,0.774112648629511,0.604617182933957,1,0.494349365950571,0.624483423120859
12000,pop_5-2,pop_5-5,3,0.980202926254155,0.360263432444758,0.543565731937553,0.97618923267537,0.538723657986438,0.762986699078742,0.481136036030013,0.84880323319002,0.828452008555041,0.501225069407532
12000,pop_2-2,pop_5-8,9,1,0.533534321310544,0.438417505732673,0.976469120176838,0.702193556780548,0.492757627261044,0.481799065731873,0.801582919197497,0.767648936971329,0.530486925474781
