"gen","ibd.rate.1","ibd.rate.2","ibd.rate.3","ibd.rate.4","ibd.rate.5","ibd.rate.6","ibd.rate.7","ibd.rate.8","ibd.rate.9","ibd.rate.10","ibd.inter.1","ibd.inter.2","ibd.inter.3","ibd.inter.4","ibd.inter.5","ibd.inter.6","ibd.inter.7","ibd.inter.8","ibd.inter.9","ibd.inter.10","mantel.r.1","mantel.r.2","mantel.r.3","mantel.r.4","mantel.r.5","mantel.r.6","mantel.r.7","mantel.r.8","mantel.r.9","mantel.r.10","mantel.pval.1","mantel.pval.2","mantel.pval.3","mantel.pval.4","mantel.pval.5","mantel.pval.6","mantel.pval.7","mantel.pval.8","mantel.pval.9","mantel.pval.10"
12000,-0.00690700489571703,-0.00186761467310451,0.000859680104682224,-0.0140568682112643,-0.00800519821233953,-0.00116160592519484,-0.0244047848516782,0.0251341930860924,0.00579048598886865,0.0172907363578246,0.134588584599362,0.122485905888514,0.124502539895552,0.163156281200594,0.130192782305029,0.157159861765939,0.172847343045831,0.0821761096079121,0.110796558625309,0.0853520157032215,-0.203091554243416,-0.0660812659614438,-0.00587822709444241,-0.182887548549597,-0.163003594317819,0.0431600483187769,-0.274805468285165,0.343231703319842,0.143940521327045,0.352745291045789,0.8457,0.6257,0.5146,0.8171,0.7753,0.4009,0.9181,0.038,0.236,0.0388
