"gen","popA","popB","geo.dist","Sim1","Sim2","Sim3","Sim4","Sim5","Sim6","Sim7","Sim8","Sim9","Sim10"
12000,pop_2-2,pop_2-5,3,0.402949021801743,0.494840701685233,0.742710047486953,0.384967499878414,0.726599021278592,0.267857142857143,0.440552445803759,0.0867663304991442,0.265764267443412,0.664122171336267
12000,pop_2-2,pop_2-8,6,0.720344984530247,0.213126069240572,0.554306274630718,0.401223089748971,0.559349443359428,0.343430690228329,0.507739272994516,0.302767709402674,0.551581777230209,0.494103609576593
12000,pop_2-5,pop_2-8,3,0.470955931300453,0.30510606285479,0.623413225175081,0.381067369767468,0.212807133096152,0.13244985112818,0.600453186372896,0.500754147812971,0.418108405100815,0.533195573513561
12000,pop_2-2,pop_5-2,3,0.408615257636258,0.413168944226257,0.55754913188031,0.426351323295723,0.371773375534536,0.627699663978763,0.592829016907011,0.567312405817099,0.499942883835179,0.547123162597609
12000,pop_2-5,pop_5-2,6,0.492031622088912,0.461927039724307,0.491659269906776,0.526233188390562,0.447447867899927,0.780142764626105,0.726635218829806,0.345535828278796,0.486031838068607,0.472980074237915
12000,pop_2-8,pop_5-2,9,0.413322972881336,0.440721485950419,0.66840323050084,0.691217367384324,0.509325481405199,0.56230769857189,0.561635229364433,0.541478129713424,0.480560596114982,0.569399647102474
12000,pop_2-2,pop_5-5,6,0.450524785965602,0.413537468251348,0.433936824648145,0.337512751409317,0.325781585030385,0.51682979996562,0.427152225832508,0.498595769491941,0.701322469245827,0.785091965150048
12000,pop_2-5,pop_5-5,3,0.428128675737801,0.299739931602505,0.629513327450721,0.391579736732863,0.693738360703316,0.420067719653827,0.773062075008884,0.42467234832366,0.715684706809112,0.52485921421734
12000,pop_2-8,pop_5-5,6,0.409111001580372,0.659082627827929,0.743599518698102,0.145050225427293,0.849148063833405,0.544461729537703,0.392725865738054,0.140726194149167,0.251321852075778,0.418665509403975
12000,pop_5-2,pop_5-5,3,0.378417945976046,0.599165634597034,0.809337473692496,0.366219127750807,0.753971770169113,0.23974099478316,0.529052981391816,0.435477373115936,0.327627014914664,0.597289901511535
12000,pop_2-2,pop_5-8,9,0.326520191518211,0.575478952666488,0.736823997716711,0.412894794384017,0.635476315493231,0.836216441048167,0.523826374115345,0.498473805679137,0.410582795359035,0.580886452365193
12000,pop_2-5,pop_5-8,6,0.249894215368491,0.601243986894578,0.671719660478238,0.51821357588172,0.780510067908559,0.982758445426185,0.654107794162948,0.149239001529715,0.403195224499533,0.419190533906572
12000,pop_2-8,pop_5-8,3,0.327546108677452,0.640955117702345,0.882571732199787,0.69507084745646,0.794451185719141,0.782542362758778,0.488372093023256,0.480128029640365,0.396262856162843,0.601826427295691
12000,pop_5-2,pop_5-8,6,0.361129742880912,0.582452431289641,0.628547914853209,0.183532529498654,0.613732389269573,0.740950906389643,0.355020714611555,0.438661987201264,0.641228772353377,0.84615730485981
12000,pop_5-5,pop_5-8,3,0.339809921147716,0.455991568165321,0.83987508703817,0.465488078386651,1,0.640586850845743,0.705274762144415,0.357602135977112,0.659811860203409,0.555830724438863
12000,pop_2-2,pop_8-2,6,0.724474474474474,0.606560168916229,0.55702274874647,0.383457001818774,0.578718695122143,0.341027936951863,0.595178831632929,0.362740094663684,0.498808458395253,0.433715931093386
12000,pop_2-5,pop_8-2,9,0.609266713418432,0.582072164943155,0.489325007146161,0.393569841784935,0.50262667852059,0.509384858976509,0.587697752343608,0.411466873800586,0.589905904299757,0.406062946555674
12000,pop_2-8,pop_8-2,12,0.403391715318321,0.608563600108554,0.420446725794267,0.527847202640383,0.583587220840205,0.655646706095908,0.722408128499606,0.236284045817107,0.565525863368856,0.341422230728655
12000,pop_5-2,pop_8-2,3,0.629451766561403,0.646701855717332,0.598305322689659,0.69150296076255,0.630575722121142,0.442901122996415,0.555924695459579,0.402638024064516,0.561135309057106,0.437262515735766
12000,pop_5-5,pop_8-2,6,0.686177927637455,0.589318302733917,0.356920797603593,0.175848424216357,0.445575856778937,0.397733679496352,0.420840413744129,0.370051613749135,0.797192757382368,0.645361036143946
12000,pop_5-8,pop_8-2,9,0.656657743644973,0.463397340667166,0.557570105619293,0.477722707452488,0.827261654301849,0.304457943708834,0.769622129463571,0.293987756082466,0.809131429040916,0.387895598552743
12000,pop_2-2,pop_8-5,9,0.34993909083147,0.502439686814774,0.515073522675635,0.138483451793444,0.386118199803512,0.631283920653647,0.613671489478156,0.548000144524334,0.432206251481765,0.447955409537205
12000,pop_2-5,pop_8-5,6,0.473805885076286,0.556381277217904,0.460224860401932,0.511144300123522,0.464218053967333,0.788289292700072,0.809783681811233,0.507926106822354,0.422967644994262,0.294936983590475
12000,pop_2-8,pop_8-5,9,0.355146942211755,0.574260436211001,0.674191072453071,0.682015862819236,0.526477012485915,0.482349720033819,0.114181765322325,0.524886877828054,0.386435369378303,0.510050944674161
12000,pop_5-2,pop_8-5,6,0.421114450156668,0.506219738838058,0.434935131397475,0.350407305409061,0.33834295113249,0.51811991306035,0.22680517466834,0.483464868938069,0.675262280615747,0.712750052901721
12000,pop_5-5,pop_8-5,3,0.39102819173272,0.377626254514179,0.634189815097314,0.46004712377378,0.721206823828129,0.419952842579235,0.812618997925656,0.409036907623981,0.694180942942093,0.464353025499927
12000,pop_5-8,pop_8-5,6,0.413376115797995,0.464182645176847,0.428177603796917,0.560581985397406,0.370864212688478,0.146182875434442,0.790709889972709,0.570097469714266,0.510891361627582,0.433997797284072
12000,pop_8-2,pop_8-5,3,0.200751242950565,0.555062450619463,0.599843499726557,0.737774641132405,0.448596151613777,0.602953371087046,0.638308489816901,0.595749739388065,0.504756496651302,0.487867724412612
12000,pop_2-2,pop_8-8,12,0.345366071541255,0.462878728473038,0.366454470131085,0.392577705560209,0.117530074664808,0.501910722849701,0.484159439696811,0.233266777166383,0.794627067175141,0.709698573670281
12000,pop_2-5,pop_8-8,9,0.300152437648562,0.377480770713652,0.561009119869638,0.505890069684715,0.651678113256447,0.349654902862896,0.168348960546575,0.460021070250892,0.810256196651894,0.438522425524382
12000,pop_2-8,pop_8-8,6,0.350876239130914,0.601908341370818,0.528741825323031,0.817135623549214,0.526344228819042,0.767059141985008,0.777427052526486,0.545662265053151,0.489180816766947,0.464474864157975
12000,pop_5-2,pop_8-8,9,0.297130051780809,0.544481804425545,0.294987258555859,0.486328255861781,0.226029175718646,0.725560923587365,0.631759732408249,0.505278879251413,0.733890337001543,0.681962365986015
