"gen","popA","popB","geo.dist","Sim1","Sim2","Sim3","Sim4","Sim5","Sim6","Sim7","Sim8","Sim9","Sim10"
12000,pop_2-2,pop_2-5,3,0.403269269266165,0.35868649132979,0.447521659953822,0.419654092718499,0.524188593573401,0.670315440085578,0.556810727003378,0.280964341350073,0.3710613021911,0.928461248192976
12000,pop_2-2,pop_2-8,6,0.453976030351012,0.371349794465198,0.517236335436376,0.716416027188336,0.45256968155703,0.452075597308528,0.435334656881341,0.553367488411504,0.359902157491545,0.671192079057369
12000,pop_2-5,pop_2-8,3,0.463715418601065,0.310992758623516,0.365463699484658,0.361266020684074,0.303821080938593,0.560232823562841,0.485968174182778,0.272867866527928,0.440588394300986,0.581602824136758
12000,pop_2-2,pop_5-2,3,0.275733849708983,0.298255890063149,0.500969215180363,0.66268438747097,0.269813664314873,0.560916981575155,0.511764068964701,0.29432822291128,0.485517951163869,0.565583478113681
12000,pop_2-5,pop_5-2,6,0.333096038176367,0.301887788788766,0.527790228623586,0.372823302660756,0.421286993011257,0.573419787563616,0.685492617164493,0.330198227863999,0.460169170321683,0.789980968820968
12000,pop_2-8,pop_5-2,9,0.504364290011162,0.497142835347217,0.438313655649802,0.593482497568614,0.339758216838203,0.465514799473706,0.612056930067868,0.32970136043439,0.669827922207947,0.5404512114547
12000,pop_2-2,pop_5-5,6,0.411810980355881,0.40192506384732,0.390794060253076,0.509056136959177,0.530342745952187,0.612265504596907,0.557674163326874,0.600467714853669,0.617537649387067,0.678027261473374
12000,pop_2-5,pop_5-5,3,0.629084716026523,0.441477355906166,0.431947434966968,0.501259201429388,0.353323987430844,0.741814218346828,0.427252626796313,0.276024068121838,0.459284766602,0.60770023209119
12000,pop_2-8,pop_5-5,6,0.465257921221574,0.392818569113233,0.564202696891471,0.669404278834563,0.713722841057451,0.426805926625506,0.413505792652153,0.657735210459487,0.250139085596312,0.715433493831847
12000,pop_5-2,pop_5-5,3,0.475512995896033,0.333010127664992,0.41092382645929,0.316258669654761,0.564199261373534,0.533008972475363,0.464648557210499,0.363810657500246,0.332785137452478,0.621663852176906
12000,pop_2-2,pop_5-8,9,0.278030616581223,0.31890791525505,0.546907926330666,0.61494118928592,0.541331837784596,0.533979526646643,0.491392459429066,0.389128011524787,0.377948351803478,0.613833976604882
12000,pop_2-5,pop_5-8,6,0.337190431854187,0.322226230403009,0.575505151464887,0.326844367787198,0.684942482690433,0.547931865824465,0.667219408149282,0.419664560641852,0.356003561467958,0.835444690653696
12000,pop_2-8,pop_5-8,3,0.518763092433223,0.519108910891089,0.486028648236491,0.548271739520908,0.594815242230678,0.437031371039649,0.591968410703861,0.421258367552803,0.587277872216252,0.580059220066673
12000,pop_5-2,pop_5-8,6,0.419662572783257,0.42357224070295,0.437589414420053,0.467153686209569,0.777106709659044,0.585359675633487,0.537818448168546,0.705625522986628,0.524827616957008,0.724817137436029
12000,pop_5-5,pop_5-8,3,0.656650002011202,0.462772277227723,0.478969916674818,0.458618887830073,0.609344887734632,0.716202583814937,0.406134278382878,0.36318185797743,0.357546285733423,0.649182752266345
12000,pop_2-2,pop_8-2,6,0.531585244657665,0.346114537195917,0.483936521104065,0.608633726476092,0.493154907993104,0.319967482483266,0.342821473158552,0.645033974719409,0.321685675289713,0.390933997836067
12000,pop_2-5,pop_8-2,9,0.326483070926477,0.330628296651019,0.617034709243452,0.93261154515121,0.465448030703144,0.322252078759702,0.372202408286349,0.690700425791815,0.365980656243484,0.346938945845278
12000,pop_2-8,pop_8-2,12,0.388418869142011,0.333839947433049,0.6480587960832,0.629193733164766,0.617824758562089,0.342082601667169,0.542197972801011,0.676836220671438,0.344753875647631,0.5857914437463
12000,pop_5-2,pop_8-2,3,0.572663445123767,0.541058320922542,0.561718327483272,0.840109105091328,0.52676278800523,0.224869647280357,0.466300297173698,0.690974133930181,0.571177900790908,0.350962736156511
12000,pop_5-5,pop_8-2,6,0.47153820754245,0.440006098673803,0.512719974474391,0.727839021526933,0.72143075227363,0.368426093011716,0.417850137565513,0.940491081434715,0.509964064631338,0.46635977488591
12000,pop_5-8,pop_8-2,9,0.716714123644643,0.480817647335996,0.553453832020838,0.726337841607279,0.541477194185669,0.487018380588022,0.287779774927456,0.619678762185711,0.346468674062649,0.412402350299341
12000,pop_2-2,pop_8-5,9,0.337829360742809,0.266598616018345,0.466485738794522,0.55374742014939,0.309601267792215,0.420107941558874,0.422166828228099,0.379691447899309,0.453389831883441,0.270761758544906
12000,pop_2-5,pop_8-5,6,0.39971163911712,0.270964520942551,0.494760908574047,0.268196982519827,0.461715215854555,0.43882387382982,0.593757284123964,0.410771540191264,0.427908779534757,0.502921313535133
12000,pop_2-8,pop_8-5,9,0.579378121705872,0.491281496544314,0.399744649096507,0.489781442546594,0.378549696096396,0.319318356764374,0.518299707872585,0.412083166172579,0.661059716029236,0.280837750460129
12000,pop_5-2,pop_8-5,6,0.481088516635312,0.380583050424016,0.350593240381024,0.412248962620238,0.570612502941125,0.470520496446834,0.46799756214765,0.692431004419845,0.600634093364074,0.387929816638529
12000,pop_5-5,pop_8-5,3,0.717909184070019,0.426291595172726,0.393527210850597,0.402985032209272,0.392323200038693,0.601991995272,0.337573376498661,0.354835910691991,0.427874758431439,0.339372773775594
12000,pop_5-8,pop_8-5,6,0.210676395769052,0.260052375834259,0.628832557990923,0.572023760127441,0.432366522390997,0.440549963634141,0.616131019942289,0.436763673588138,0.474621944853562,0.47330957314727
12000,pop_8-2,pop_8-5,3,0.38194338739113,0.464041969577874,0.543252743911525,0.791855129628429,0.346758292286667,0.321797044663807,0.543844299465426,0.43901045274114,0.718352361615761,0.229846390120535
12000,pop_2-2,pop_8-8,12,0.289862273144743,0.362634654070936,0.495127092029121,0.683404297868577,0.548039866235974,0.472078107100508,0.494034270063164,0.741165736427966,0.657410251500923,0.342857682316228
12000,pop_2-5,pop_8-8,9,0.503479223632756,0.405262382186021,0.535442037161059,0.68015707323782,0.36089364464914,0.602214901704796,0.366247319183998,0.378144372429691,0.473193206962623,0.291528292031759
12000,pop_2-8,pop_8-8,6,0.444657745990432,0.464035443956025,0.573844491218587,0.504995772466533,0.496135649961624,0.343294772387675,0.728023949330318,0.463732398945342,0.672623971596124,0.462489598134781
12000,pop_5-2,pop_8-8,9,0.348228625293361,0.365201998940865,0.524186551748313,0.424307156858224,0.69245102008391,0.488995660991299,0.66392628032753,0.718116503741129,0.61575663702743,0.588533913075874
12000,pop_5-5,pop_8-8,6,0.575342555557258,0.406810078580796,0.553430397426931,0.414983240309253,0.510732691207426,0.612878258391963,0.52940552316887,0.40745411201812,0.448094546450961,0.526668611896081
12000,pop_5-8,pop_8-8,3,0.521656303316918,0.570840659798635,0.427265562146956,0.622652504949979,0.601224406301381,0.372138273424966,0.591661346866823,0.734596690158945,0.849022388691556,0.347346651026505
12000,pop_8-2,pop_8-8,6,0.740219664957142,0.602673267326733,0.470809795438001,0.617744086350016,0.427029382866411,0.505579735546339,0.456868662820535,0.40858498343137,0.662892311809681,0.300204643929298
12000,pop_8-5,pop_8-8,3,0.6496336996337,0.511056089461559,0.420609987698964,0.538863264543097,0.615891469018361,0.656496789295827,0.410444194865868,0.661995526686652,0.608625632422119,0.409757077769476
