"gen","ibd.rate.1","ibd.rate.2","ibd.rate.3","ibd.rate.4","ibd.rate.5","ibd.rate.6","ibd.rate.7","ibd.rate.8","ibd.rate.9","ibd.rate.10","ibd.inter.1","ibd.inter.2","ibd.inter.3","ibd.inter.4","ibd.inter.5","ibd.inter.6","ibd.inter.7","ibd.inter.8","ibd.inter.9","ibd.inter.10","mantel.r.1","mantel.r.2","mantel.r.3","mantel.r.4","mantel.r.5","mantel.r.6","mantel.r.7","mantel.r.8","mantel.r.9","mantel.r.10","mantel.pval.1","mantel.pval.2","mantel.pval.3","mantel.pval.4","mantel.pval.5","mantel.pval.6","mantel.pval.7","mantel.pval.8","mantel.pval.9","mantel.pval.10"
12000,-0.090494891943688,-0.0502758571149674,0.0623569323102442,0.0664591449601849,0.0248632918596351,-0.0778138573117017,0.00800051120592389,0.112114845166751,-0.0224877904790635,-0.0547282521180252,0.61996217012286,0.487013422428889,0.388409038024747,0.442751485466133,0.463303214528196,0.618904810227438,0.486889422194465,0.315085698507232,0.534153243011721,0.603875568364436,-0.314054587112274,-0.248537375433853,0.386022817328438,0.243383380822027,0.0640716523611615,-0.290506544316728,0.00368881484605914,0.296239813879809,-0.0556371235129191,-0.186088362455342,0.9429,0.8854,0.0262,0.1226,0.3849,0.9161,0.4898,0.0847,0.599,0.8133
