"gen","ibd.rate.1","ibd.rate.2","ibd.rate.3","ibd.rate.4","ibd.rate.5","ibd.rate.6","ibd.rate.7","ibd.rate.8","ibd.rate.9","ibd.rate.10","ibd.inter.1","ibd.inter.2","ibd.inter.3","ibd.inter.4","ibd.inter.5","ibd.inter.6","ibd.inter.7","ibd.inter.8","ibd.inter.9","ibd.inter.10","mantel.r.1","mantel.r.2","mantel.r.3","mantel.r.4","mantel.r.5","mantel.r.6","mantel.r.7","mantel.r.8","mantel.r.9","mantel.r.10","mantel.pval.1","mantel.pval.2","mantel.pval.3","mantel.pval.4","mantel.pval.5","mantel.pval.6","mantel.pval.7","mantel.pval.8","mantel.pval.9","mantel.pval.10"
12000,0.0396943304033306,0.0341449545228274,-0.118675549520365,-0.030056209583683,-0.104792739285899,0.0997826166452201,-0.0393963179340508,-0.0260374377188133,0.0331923651399815,-0.0514858790533195,0.349887905887924,0.441729475818271,0.770262204794928,0.519421890913865,0.735505107431629,0.351817457507069,0.641054792768836,0.461926297089825,0.519411739691739,0.619952510784457,0.0811891643200955,0.141584936647161,-0.382256642273144,-0.0624445800493735,-0.267088697290467,0.210062396481913,-0.101950635456074,-0.118662289647399,0.108958173934975,-0.169419994973172,0.3545,0.2491,0.9838,0.5963,0.9031,0.1237,0.7014,0.7418,0.2945,0.7783
