"gen","ibd.rate.1","ibd.rate.2","ibd.rate.3","ibd.rate.4","ibd.rate.5","ibd.rate.6","ibd.rate.7","ibd.rate.8","ibd.rate.9","ibd.rate.10","ibd.inter.1","ibd.inter.2","ibd.inter.3","ibd.inter.4","ibd.inter.5","ibd.inter.6","ibd.inter.7","ibd.inter.8","ibd.inter.9","ibd.inter.10","mantel.r.1","mantel.r.2","mantel.r.3","mantel.r.4","mantel.r.5","mantel.r.6","mantel.r.7","mantel.r.8","mantel.r.9","mantel.r.10","mantel.pval.1","mantel.pval.2","mantel.pval.3","mantel.pval.4","mantel.pval.5","mantel.pval.6","mantel.pval.7","mantel.pval.8","mantel.pval.9","mantel.pval.10"
12000,-0.0430093886566973,0.026697375077182,-0.120753563378763,0.0506021455072644,-0.0464472264935127,0.0191419877628674,-0.0574940520162563,-0.0350395462321531,0.0442836294386023,0.0184497348873583,0.508770744834296,0.379788227939734,0.647131858763442,0.260225717283689,0.561659783263441,0.396449950484137,0.57263279057973,0.421103239960934,0.393805099701029,0.347763517701306,-0.157634698480198,0.10754299733854,-0.387836194328012,0.3199470206354,-0.197793292254343,0.0954701959800762,-0.270630170833936,-0.145067979172203,0.137356118969522,0.103134619150077,0.7418,0.3124,0.9864,0.0676,0.8273,0.3227,0.9175,0.7283,0.2547,0.319
