"gen","popA","popB","geo.dist","Sim1","Sim2","Sim3","Sim4","Sim5","Sim6","Sim7","Sim8","Sim9","Sim10"
12000,pop_2-2,pop_2-5,3,0.777296412168352,0.982141734002686,0.976188083264818,1,0.981982089338807,0.98230162753103,1,0.980390786382337,0.96260403389068,0.755000356148307
12000,pop_2-2,pop_2-8,6,0.978016995934178,0.762182910547397,0.959180733073176,1,0.960779837457493,1,1,0.77219770800927,1,1
12000,pop_2-5,pop_2-8,3,0.9805808438385,1,0.978260869565217,0.783048812344765,0.980951745705164,0.799777686772363,0.935548702311237,0.978722998561318,1,1
12000,pop_2-2,pop_5-2,3,0.80030714036792,1,0.975304938841803,0.708369489969258,0.945294384945081,1,1,1,0.788189264754486,0.976472975603292
12000,pop_2-5,pop_5-2,6,0.962258123887277,1,0.825633609846664,1,0.940950836065155,0.981983032255671,1,1,0.98230098487821,1
12000,pop_2-8,pop_5-2,9,0.960379427045536,1,0.977010155405607,1,0.981481248366918,0.981652793151624,0.68251817064943,1,0.913777455073516,1
12000,pop_2-2,pop_5-5,6,0.981981472439627,1,0.958760762810375,0.978260869565217,0.97979629632779,0.830009807126512,0.877755610972569,1,0.848513858367173,1
12000,pop_2-5,pop_5-5,3,0.981650621326378,1,0.977777295217702,0.880494154605388,0.981982089338807,0.804639884231042,1,1,0.979171058734241,0.812853537551127
12000,pop_2-8,pop_5-5,6,0.746554699331945,0.764614983127921,0.977774724505254,1,0.980583953569041,0.980582105635318,1,0.770809794846086,0.959200312242508,0.774005899137753
12000,pop_5-2,pop_5-5,3,0.773385410780879,0.985185771051303,1,0.783048812344765,1,0.768037723797713,0.958600643599197,0.961534315653863,0.964882271859569,0.745238585172358
12000,pop_2-2,pop_5-8,9,0.57936404743898,0.984127114240932,1,0.708369489969258,0.963968171885165,0.977774329188924,1,0.981981876575855,0.729763932676187,0.719745599824409
12000,pop_2-5,pop_5-8,6,0.757932199071755,0.982607921540508,0.836757613439267,1,0.961143835297208,0.96153820379421,1,0.982456335041575,0.943199448850904,0.73014034398865
12000,pop_2-8,pop_5-8,3,0.746842071006401,0.982607921540508,1,1,1,0.960783199592224,0.766370477105347,0.98095150585591,0.867309301807201,0.774005899137753
12000,pop_5-2,pop_5-8,6,0.788279048016751,0.98290541255187,0.97752510855906,0.978260869565217,1,0.801409858572131,0.914841858902558,0.978944419894403,0.7922435410995,0.762276381683751
12000,pop_5-5,pop_5-8,3,0.784744523603041,0.981980729323558,1,0.880494154605388,1,0.769716169416799,1,0.979796016654404,0.932363410787942,0.580943580175498
12000,pop_2-2,pop_8-2,6,1,0.796508215962441,0.979590843182652,0.797165870098813,0.979382009592229,0.78293211123131,0.95110960350129,0.755836641371336,1,1
12000,pop_2-5,pop_8-2,9,0.774338946945958,0.784339806686175,0.977007331545015,0.723138659099367,0.941007853211103,1,1,0.787742631756349,0.771290939078985,0.979171058734241
12000,pop_2-8,pop_8-2,12,0.97530372752894,0.767311099129631,0.83674829364122,1,0.935952265288416,0.980197866028857,1,0.792458023671896,0.980768200093973,1
12000,pop_5-2,pop_8-2,3,0.973679852354915,0.767311099129631,0.978492471217668,1,0.980001036722129,0.979798149847223,0.736656505361445,0.777629899527638,0.906421803719733,1
12000,pop_5-5,pop_8-2,6,1,0.770606958621447,0.961164981626556,0.980001416968846,0.978021292508252,0.816024718730099,0.902129668007542,0.758404852552107,0.835172747379343,1
12000,pop_5-8,pop_8-2,9,1,0.760422027792074,0.979165253138746,0.889302785957081,0.980583953569041,0.7863810621145,1,0.766488405790795,0.977014368927521,0.830077869684387
12000,pop_2-2,pop_8-5,9,0.798410593682571,1,1,0.520698865287834,0.961926326434411,0.756194711529575,0.961727572274798,0.980583609016979,0.799687010954617,0.975000812570277
12000,pop_2-5,pop_8-5,6,0.978493994969222,1,0.851512571570537,0.788569887465111,0.958762080776361,0.764104123252361,0.953360355546657,0.981133503732769,0.98333400407654,1
12000,pop_2-8,pop_8-5,9,0.977273280206445,1,1,0.762318953536373,1,0.760027183351059,0.629697524869944,0.979381627893443,0.918742999342608,1
