"gen","ibd.rate.1","ibd.rate.2","ibd.rate.3","ibd.rate.4","ibd.rate.5","ibd.rate.6","ibd.rate.7","ibd.rate.8","ibd.rate.9","ibd.rate.10","ibd.inter.1","ibd.inter.2","ibd.inter.3","ibd.inter.4","ibd.inter.5","ibd.inter.6","ibd.inter.7","ibd.inter.8","ibd.inter.9","ibd.inter.10","mantel.r.1","mantel.r.2","mantel.r.3","mantel.r.4","mantel.r.5","mantel.r.6","mantel.r.7","mantel.r.8","mantel.r.9","mantel.r.10","mantel.pval.1","mantel.pval.2","mantel.pval.3","mantel.pval.4","mantel.pval.5","mantel.pval.6","mantel.pval.7","mantel.pval.8","mantel.pval.9","mantel.pval.10"
12000,0.00789237857205924,-0.0135100188743734,0.00425202425957596,0.00505863507976777,0.0179259304185146,-0.00425714596398959,-0.00645319311390134,-0.00840549454452057,0.00634731129574539,-0.0187445215567283,0.131484301914749,0.160584777798016,0.142662694754138,0.125138317899403,0.106549107741558,0.136621206529783,0.140606090818523,0.155237700928429,0.1288875302565,0.181068650808621,0.0882857019876068,-0.204855135063211,-0.0156012935096801,0.0340092893026009,0.333559481292,-0.110501783673433,-0.0949435148853526,-0.167033178754693,0.155716917788408,-0.253439352808317,0.3407,0.8336,0.5456,0.4472,0.0567,0.7136,0.6134,0.7768,0.2356,0.8925
