"gen","popA","popB","geo.dist","Sim1","Sim2","Sim3","Sim4","Sim5","Sim6","Sim7","Sim8","Sim9","Sim10"
12000,pop_2-2,pop_2-5,3,0.0892760272685028,0.193092005796259,0.169279196313121,0.152572995112919,0.0884593322470216,0.127988200563889,0.113112998109003,0.152224932299679,0.104287575981587,0.198800962252577
12000,pop_2-2,pop_2-8,6,0.178987402483629,0.204258883060669,0.104894484300596,0.185009523271182,0.134141212130132,0.105662117559144,0.107146716971165,0.131480821994167,0.134728279249153,0.131654322825636
12000,pop_2-5,pop_2-8,3,0.127777799296408,0.167773534376701,0.0822080679405519,0.114800833168812,0.112302258072083,0.0932444486309874,0.126615493983367,0.156847027203739,0.150172042901855,0.154982421030638
12000,pop_2-2,pop_5-2,3,0.108301063980917,0.164410752531167,0.0944545736814012,0.119234330905388,0.156299064671573,0.123019561293333,0.10208148888998,0.145548507082397,0.174207968243638,0.158588357521869
12000,pop_2-5,pop_5-2,6,0.115170440809932,0.175697467415494,0.21357098345055,0.133265684273625,0.10194894267692,0.124268355011571,0.110105010282678,0.156899303645895,0.115379717993057,0.137077074131387
12000,pop_2-8,pop_5-2,9,0.130865296771796,0.162863141712526,0.137673525697971,0.101891465502644,0.113338956984077,0.111065110922836,0.124409007787931,0.147397406085852,0.136387696774621,0.140583549206444
12000,pop_2-2,pop_5-5,6,0.133522488002099,0.2219297906705,0.126859733627639,0.111096973547879,0.158743426868546,0.111950573030205,0.177827711952122,0.198050825722051,0.120286655369096,0.207709756883646
12000,pop_2-5,pop_5-5,3,0.109400327394468,0.183010853079267,0.12583314903354,0.133245528355181,0.124875426026068,0.144570886173113,0.107970622481655,0.146862541678489,0.132196932149763,0.151036805372569
12000,pop_2-8,pop_5-5,6,0.221863981395156,0.153914123480049,0.176663359233193,0.212845262963772,0.0949004994419346,0.12498308031266,0.0706216008374923,0.0978458351995791,0.0850688754656259,0.154478613852358
12000,pop_5-2,pop_5-5,3,0.17453810910809,0.144838863481388,0.181535726145582,0.15286298283075,0.11333079298154,0.148532513350157,0.151828258178777,0.140539110589502,0.137568507333682,0.181818021285819
12000,pop_2-2,pop_5-8,9,0.149559234708187,0.101932442023291,0.168440237954519,0.149247298696299,0.153519299264477,0.139355645478555,0.119424845276799,0.128152493276136,0.157067722119915,0.184686023168521
12000,pop_2-5,pop_5-8,6,0.156048651460642,0.126041542468151,0.289511060184886,0.166777423475029,0.0958790216087098,0.148863295884634,0.12993938525943,0.14051228713783,0.0993059380685014,0.164168788489472
12000,pop_2-8,pop_5-8,3,0.174220683701546,0.117579443049432,0.211725225947685,0.13555887209897,0.106635569703586,0.135151206252124,0.144312141758278,0.130959064595908,0.122192594554452,0.167616196624713
12000,pop_5-2,pop_5-8,6,0.178481012658228,0.176559394256937,0.200528240528368,0.143517058020153,0.151580142936072,0.136281123087586,0.199116996779983,0.18246560213632,0.105629224411158,0.226753943695752
12000,pop_5-5,pop_5-8,3,0.148777252689061,0.136754428999922,0.199737868440444,0.163304154107402,0.118415465055357,0.168920817682714,0.127209988363911,0.130350159145342,0.118281741880859,0.177885820607293
12000,pop_2-2,pop_8-2,6,0.200452681215576,0.142351888980973,0.0972048774339799,0.184166514484244,0.147049122428681,0.126227477917934,0.127527187243873,0.119340801480048,0.164085923777132,0.11678321977782
12000,pop_2-5,pop_8-2,9,0.175809711042263,0.114692380092385,0.0840517402050356,0.184194632546701,0.181727540444485,0.124751917171659,0.0984467593941327,0.110686299306511,0.18363535109901,0.11759637668904
