"gen","ibd.rate.1","ibd.rate.2","ibd.rate.3","ibd.rate.4","ibd.rate.5","ibd.rate.6","ibd.rate.7","ibd.rate.8","ibd.rate.9","ibd.rate.10","ibd.inter.1","ibd.inter.2","ibd.inter.3","ibd.inter.4","ibd.inter.5","ibd.inter.6","ibd.inter.7","ibd.inter.8","ibd.inter.9","ibd.inter.10","mantel.r.1","mantel.r.2","mantel.r.3","mantel.r.4","mantel.r.5","mantel.r.6","mantel.r.7","mantel.r.8","mantel.r.9","mantel.r.10","mantel.pval.1","mantel.pval.2","mantel.pval.3","mantel.pval.4","mantel.pval.5","mantel.pval.6","mantel.pval.7","mantel.pval.8","mantel.pval.9","mantel.pval.10"
12000,0.0182951181880245,-0.00483532877128646,-0.00681027496775982,-0.0201874700881103,-0.0178642605743139,-0.000698118579424238,-0.0247242903408793,0.00487412004135332,-0.0107351726109199,0.000478626836539553,0.141979860774567,0.14068745922632,0.111147646296087,0.200467908674199,0.152443827989157,0.144675583567399,0.182551181010198,0.126501967641462,0.152121883166082,0.146437633065301,0.0971866453544606,-0.12137387178013,-0.229100586670732,-0.338665309345185,-0.383492329401737,-0.0423326561966589,-0.317069152263749,0.0410910918611468,-0.130928538378175,0.00212215396193461,0.3501,0.7234,0.8731,0.9589,0.9756,0.5766,0.9431,0.4286,0.726,0.4867
