"gen","popA","popB","geo.dist","Sim1","Sim2","Sim3","Sim4","Sim5","Sim6","Sim7","Sim8","Sim9","Sim10"
12000,pop_2-2,pop_2-5,3,0.710578181331025,0.306210335735691,0.43329212845478,0.507900920481029,0.466959174950423,0.347017224040423,0.498536474434493,0.59442225198296,0.614962437367498,0.506118980445225
12000,pop_2-2,pop_2-8,6,0.576853132609157,0.296161190642122,0.526612121210472,0.823550375054747,0.424373893648343,0.326950126897166,0.46791028808452,0.887774332342483,0.562246620884164,0.670681927214782
12000,pop_2-5,pop_2-8,3,0.504152943360308,0.548070700328736,0.376095134015963,0.441680458563789,0.512036437670189,0.296775072071188,0.770996207883433,0.616136721168255,0.71704954895818,0.655118327511825
12000,pop_2-2,pop_5-2,3,0.633644108787048,0.365092029496421,0.52328603432799,0.430754524995249,0.758338876457991,0.322881852859261,0.57661678448465,0.764363474110514,0.543203831558824,0.544185648032417
12000,pop_2-5,pop_5-2,6,0.308807061683193,0.376940528581053,0.57013877831757,0.645527404408661,0.616837409420988,0.296926794774383,0.471448766162944,0.655059709895382,0.683362362557288,0.504483303890355
12000,pop_2-8,pop_5-2,9,0.76416368431969,0.395681588547096,0.537911935467802,0.494789047870924,0.524918861975995,0.345281486253188,0.569680967344662,0.724803219608198,0.668027746999714,0.66202717546061
12000,pop_2-2,pop_5-5,6,0.543847336913104,0.279759407457741,0.62510323626781,0.488210882422,0.710162469156007,0.593430936539565,0.507955798874644,0.769397838988924,0.769717570151334,0.426830479817752
12000,pop_2-5,pop_5-5,3,0.471809387968265,0.363778518722658,0.595745454948837,0.719474794875298,0.585278359655774,0.33770365683111,0.492461792594352,0.750217917130763,0.860111675694676,0.380373096482623
12000,pop_2-8,pop_5-5,6,0.770141220283286,0.356976699189227,0.523740201567749,0.741656048182198,0.225571113984924,0.374145770629375,0.2640965184764,0.584623520127119,0.252945236898368,0.771179477839089
12000,pop_5-2,pop_5-5,3,0.684903323630847,0.603437339204386,0.371386322591613,0.30263488890328,0.303754836392501,0.344307356597008,0.564725009032043,0.301740935851616,0.368706656339665,0.772694622420671
12000,pop_2-2,pop_5-8,9,0.813170760631039,0.425392712814405,0.520412666099669,0.299197632204519,0.534535950766214,0.371145682151721,0.378711003986624,0.45022271962243,0.22322211299691,0.649371415416815
12000,pop_2-5,pop_5-8,6,0.504453625286954,0.437420583068116,0.567959874196898,0.516698572381144,0.400218315405405,0.343106725988807,0.257917396793314,0.338831997170077,0.351391314063173,0.601600064833231
12000,pop_2-8,pop_5-8,3,0.935775565195698,0.458200927312132,0.535282868739409,0.362118055414626,0.315422615703604,0.388904997781412,0.374136572692845,0.437194083593079,0.331010012449948,0.772830275001518
12000,pop_5-2,pop_5-8,6,0.734246676229504,0.344120619561959,0.624100050620913,0.351921109017651,0.483258770433101,0.631276995452439,0.302572330383321,0.44037267738976,0.450005781300158,0.520735304499241
12000,pop_5-5,pop_5-8,3,0.667801719040882,0.423632430251705,0.594141595550423,0.617364374767706,0.36759520496097,0.384563545435978,0.288371834161664,0.454095283165233,0.562663503931293,0.471744837752839
12000,pop_2-2,pop_8-2,6,0.572769670084919,0.596201451687537,0.46496357249747,0.650859127043619,0.269035546923748,0.323311404539523,0.535453676285044,0.606253441579132,0.334522928448205,0.904990472505086
12000,pop_2-5,pop_8-2,9,0.698760112111632,0.416130122736908,0.612970801070328,0.622409777156167,0.487681933490189,0.35119831056036,0.347853933074533,0.749405900372167,0.195736419794414,0.800284255709242
12000,pop_2-8,pop_8-2,12,0.384673248051922,0.428184859513716,0.665985504257315,0.85959770969023,0.361274578899282,0.322711976574961,0.224933963162098,0.644032980676837,0.318733070798096,0.749358840079125
12000,pop_5-2,pop_8-2,3,0.822196699866202,0.448709219036201,0.627590510267821,0.694618729347145,0.280251753473401,0.372049809637455,0.343442794890933,0.712992598348659,0.299164683794305,0.895630157965437
12000,pop_5-5,pop_8-2,6,0.614761579029758,0.333808696517793,0.718994534628423,0.695328250784885,0.439402187383926,0.642560069075318,0.270510377598642,0.753168309630743,0.411717029268836,0.678970290713328
12000,pop_5-8,pop_8-2,9,0.545956989828915,0.414440118992905,0.688233555500962,0.892910798766405,0.32995949302392,0.366038955166356,0.256335910652921,0.736996335166312,0.516200475398477,0.632418107509565
12000,pop_2-2,pop_8-5,9,0.621184089670664,0.678469888162363,0.462596443396429,0.24896224388998,0.579296320755147,0.319012612704667,0.638065093236083,0.476738347915171,0.305978663941374,0.808275223953151
12000,pop_2-5,pop_8-5,6,0.328148684033768,0.696176732297558,0.507090872474122,0.446407477892569,0.445288767511577,0.292411309398708,0.543770105403919,0.368019676891268,0.43989764885203,0.746489178530045
12000,pop_2-8,pop_8-5,9,0.72678493060434,0.744814721282997,0.477386323807329,0.307748062706077,0.360068439387542,0.342521172681129,0.630275164005048,0.462870636121892,0.419549709498355,0.928485614161316
12000,pop_5-2,pop_8-5,6,0.544293549972417,0.609736645397348,0.563699006755499,0.297369765066394,0.528907859461741,0.607249822586639,0.575267750473639,0.467810037637117,0.541365563233604,0.665104193606979
12000,pop_5-5,pop_8-5,3,0.480549777916293,0.672313285733008,0.534590016797866,0.541916971791814,0.41303402029851,0.334482536447322,0.559557456635682,0.479713794884971,0.656990048984132,0.613496782146454
12000,pop_5-8,pop_8-5,6,0.438167228111642,0.501486017835547,0.65902002254414,0.435015796720703,0.686637145289291,0.318541787089997,0.344713053427586,0.514152981677468,0.290291928033631,0.637059276420496
12000,pop_8-2,pop_8-5,3,0.864585288890171,0.527052905636291,0.622113117017207,0.304201320040036,0.592629514776652,0.369030048211163,0.452716816751312,0.598678331987204,0.270146373340298,0.805643158045149
12000,pop_2-2,pop_8-8,12,0.665295861888381,0.407437678790356,0.710610669938464,0.294208038322772,0.783141310740542,0.650990192235525,0.386023600085913,0.61926635787473,0.386221683771712,0.557568407547696
12000,pop_2-5,pop_8-8,9,0.598661378608038,0.485704903048891,0.680911280121521,0.52362600077466,0.656283615613064,0.362655279178223,0.37174495262595,0.618961572054217,0.495279058067987,0.50867292883737
12000,pop_2-8,pop_8-8,6,0.543976529948229,0.54210886653065,0.674077006202461,0.501714394348016,0.457715607295414,0.341395730332338,0.340116381510015,0.498100770794645,0.400588628993366,0.748224965716462
12000,pop_5-2,pop_8-8,9,0.358052353057232,0.420495507581246,0.771794494862774,0.494957972176023,0.636637896908643,0.591606874687135,0.264480974051668,0.506241187516498,0.518141072881856,0.518319635117053
12000,pop_5-5,pop_8-8,6,0.292808506652937,0.49873751346548,0.738777714708988,0.743553172421605,0.514893379382732,0.333532187954643,0.249918350376295,0.515756920323603,0.628678969293517,0.471810385129768
12000,pop_5-8,pop_8-8,3,0.78230201261694,0.442539286811492,0.724920700562487,0.353968741409327,0.542112441903935,0.624510470873898,0.381339969629657,0.59447023582327,0.499815647286382,0.671231890298071
12000,pop_8-2,pop_8-8,6,0.71312750254061,0.523732240315293,0.695201905375655,0.590341111282554,0.42539537344063,0.382357179594457,0.36718526699531,0.596434798510742,0.612821520467477,0.621506354528609
12000,pop_8-5,pop_8-8,3,0.516245909303413,0.405675914021909,0.78834903862175,0.586949556531082,0.604564768836082,0.652832406017111,0.29495721732942,0.615482179991733,0.713550453289861,0.396556877768395
