"gen","popA","popB","geo.dist","Sim1","Sim2","Sim3","Sim4","Sim5","Sim6","Sim7","Sim8","Sim9","Sim10"
12000,pop_2-2,pop_2-5,3,0.109303574519206,0.0703319869175493,0.0522483932429489,0.0719954802372649,0.0814203378668791,0.112342329321093,0.0600744849183632,0.0807320140267823,0.0502111552763188,0.164557457613017
12000,pop_2-2,pop_2-8,6,0.120857085020696,0.130319286506118,0.0637969307981854,0.0799711046471921,0.108662553791398,0.116826846512672,0.0754488385163384,0.0906432734305479,0.0736150080746274,0.116516970157166
12000,pop_2-5,pop_2-8,3,0.110127535558469,0.0788657779371309,0.0693179577518196,0.081366111819425,0.0980746922972629,0.113243965861468,0.0889196850578724,0.051920244888572,0.140153686221808,0.0806807686607207
12000,pop_2-2,pop_5-2,3,0.0692804619731239,0.0894715141544554,0.1084567476717,0.0522645217955249,0.0924251412335976,0.120904150559901,0.0754965097509747,0.0670053031851705,0.095310309134948,0.0825731473680658
12000,pop_2-5,pop_5-2,6,0.107456379879079,0.0731927256449302,0.0572339187538074,0.0635293708144802,0.107736475439365,0.0855297949634626,0.0914945800147115,0.0694748945240716,0.0946920975738929,0.124905959528489
12000,pop_2-8,pop_5-2,9,0.166200589524601,0.0684427980903288,0.0606492722344266,0.0769432004146681,0.104542079612168,0.0743838735687136,0.117392972040971,0.0893740647909995,0.0914707568208235,0.0988210320018132
12000,pop_2-2,pop_5-5,6,0.0947229102168209,0.0999564982956985,0.0887523250163064,0.0770833199450845,0.0698044856271609,0.0932223929749565,0.0841146101740622,0.112496256954185,0.0742006414113923,0.0931326003043944
12000,pop_2-5,pop_5-5,3,0.124961435993373,0.110372340425532,0.0749162422224563,0.0599833513538093,0.0917628781893395,0.0731676249014586,0.0842238679993403,0.0772923774363127,0.121606754769447,0.122895599925203
12000,pop_2-8,pop_5-5,6,0.0937116422777322,0.120600439439553,0.0715910375681108,0.0968361189485559,0.0514589842707929,0.100470964966122,0.0548898938729389,0.0888723799729627,0.0683305507653593,0.141603813822135
12000,pop_5-2,pop_5-5,3,0.0971083721805999,0.0690518733785699,0.0890253415271617,0.0927630184191492,0.0804068948169866,0.135855709666944,0.0687705664538636,0.0648604666133935,0.116970558386799,0.138869278988866
12000,pop_2-2,pop_5-8,9,0.0686571375856043,0.0711117910243188,0.121309034465587,0.0729778233406533,0.064696112296657,0.121623099394975,0.0519778074835928,0.0969566927561847,0.106063458151895,0.136762394918452
12000,pop_2-5,pop_5-8,6,0.0914701360761424,0.0623271360524696,0.0734754560887627,0.0657977224488475,0.0818937240713332,0.105870830976925,0.0615459713577326,0.0673057444333012,0.108233117483811,0.16798320914364
12000,pop_2-8,pop_5-8,3,0.147151716530174,0.0659080055299929,0.0766945895392378,0.081756190436771,0.0811688311688313,0.104028116706338,0.0921871425840332,0.100444601549676,0.101396322839204,0.154361381070768
12000,pop_5-2,pop_5-8,6,0.0680089113742248,0.0859561162465015,0.103045380717211,0.0853899508303324,0.0665069507953338,0.101907455972994,0.0607005075233398,0.130917137441626,0.0860197921733012,0.143782797056154
12000,pop_5-5,pop_5-8,3,0.108173152589569,0.102635994093728,0.0882154853053454,0.0681159888447415,0.0738770915019994,0.0867361566631597,0.0625,0.0885719141283493,0.133289415683091,0.174518251674099
12000,pop_2-2,pop_8-2,6,0.107981517389321,0.132295811773209,0.0970700996747051,0.106781962846886,0.0789563765120512,0.141129598002009,0.0976647096230645,0.0845287183481762,0.161477823140758,0.0816809785649758
12000,pop_2-5,pop_8-2,9,0.0796609757677857,0.138530004253144,0.117682908698054,0.0890914843247136,0.0737508125329076,0.138527941318786,0.0657791504095435,0.0990919911611266,0.0955654148964211,0.079618849860364
12000,pop_2-8,pop_8-2,12,0.0987233498106924,0.12325240890468,0.0581350957594838,0.0692459823708924,0.0741582668943185,0.107545511605799,0.0885506928812839,0.0828991270528791,0.0842997947177369,0.0998639800480426
12000,pop_5-2,pop_8-2,3,0.158527621746077,0.125469446840814,0.0794231823395629,0.0943170298345352,0.0765400194899939,0.108279051229586,0.107136060595259,0.0948235028000059,0.0923933952479673,0.0989433158078061
12000,pop_5-5,pop_8-2,6,0.0898396367462228,0.150449069471369,0.10756449612772,0.103379026492794,0.068884308644784,0.11263636328975,0.0767903690536064,0.128822531508407,0.0741609776891965,0.0886612308647089
